date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:13:00	15123/15123	---MCZ	200	added ('OK')	text/html	etag:W/%223b13-C32zq/8d4Oc3ohDtPU+0dA%22	https://www.parsehub.com/blog/tag/web-scraping-tool/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/web-scraping-tool/index.html	(from https://www.parsehub.com/blog/)
05:13:00	9360/9360	---MCZ	200	added ('OK')	text/html	etag:W/%222490-ZUuJ4EZclvVfkkh7ODPd2Q%22	https://www.parsehub.com/blog/tag/sneakers/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/sneakers/index.html	(from https://www.parsehub.com/blog/)
05:13:01	23170/23170	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/docs/ref/api/v2/stylesheets/screen.css	D:/Work/Stella/temp/2/www.parsehub.com/docs/ref/api/v2/stylesheets/screen.css	(from https://www.parsehub.com/docs/ref/api/v2/)
05:13:02	9400/9400	---MCZ	200	added ('OK')	text/html	etag:W/%2224b8-14U1xjroJmKJkgLoMJZ8iw%22	https://www.parsehub.com/blog/tag/jordan-brand/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/jordan-brand/index.html	(from https://www.parsehub.com/blog/)
05:13:02	4130/4130	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/docs/ref/api/v2/stylesheets/print.css	D:/Work/Stella/temp/2/www.parsehub.com/docs/ref/api/v2/stylesheets/print.css	(from https://www.parsehub.com/docs/ref/api/v2/)
05:13:03	26115/26115	---MCZ	200	added ('OK')	text/html	etag:W/%226603-HXKdgFtkkeWXQ4m4cF2hdA%22	https://www.parsehub.com/blog/how-to-lose-your-self-esteem-in-5-easy-steps-the-story-of-a-woman-in-tech/	D:/Work/Stella/temp/2/www.parsehub.com/blog/how-to-lose-your-self-esteem-in-5-easy-steps-the-story-of-a-woman-in-tech/index.html	(from https://www.parsehub.com/blog/)
05:13:05	37412/37412	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/docs/ref/api/v2/javascripts/all.js	D:/Work/Stella/temp/2/www.parsehub.com/docs/ref/api/v2/javascripts/all.js	(from https://www.parsehub.com/docs/ref/api/v2/)
05:13:05	9791/9791	---MCZ	200	added ('OK')	text/html	etag:W/%22263f-A0SxN6CSWK8VXvJVBwx32g%22	https://www.parsehub.com/blog/author/taamannae-taabassum/	D:/Work/Stella/temp/2/www.parsehub.com/blog/author/taamannae-taabassum/index.html	(from https://www.parsehub.com/blog/)
05:13:06	2790/2790	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/docs/ref/api/v2/images/navbar.png	D:/Work/Stella/temp/2/www.parsehub.com/docs/ref/api/v2/images/navbar.png	(from https://www.parsehub.com/docs/ref/api/v2/)
05:13:06	25380/25380	---MCZ	200	added ('OK')	text/html	etag:W/%226324-ww67/ZokgDTO4vrh6nskCw%22	https://www.parsehub.com/blog/a-complete-guide-on-offering-web-scraping-services/	D:/Work/Stella/temp/2/www.parsehub.com/blog/a-complete-guide-on-offering-web-scraping-services/index.html	(from https://www.parsehub.com/blog/)
05:13:08	9232/9232	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/docs/ref/api/v2/images/parsehub_logo2_white.svg	D:/Work/Stella/temp/2/www.parsehub.com/docs/ref/api/v2/images/parsehub_logo2_white.svg	(from https://www.parsehub.com/docs/ref/api/v2/)
05:13:08	12896/12896	---MCZ	200	added ('OK')	text/html	etag:W/%223260-Acyua8kyv8B2rSye33CE/w%22	https://www.parsehub.com/blog/author/stephanie-ogay-garcia/	D:/Work/Stella/temp/2/www.parsehub.com/blog/author/stephanie-ogay-garcia/index.html	(from https://www.parsehub.com/blog/)
05:13:09	214/214	---M--	302	error ('Found')	text/html	date:Wed,%2013%20Mar%202019%2002:13:08%20GMT	https://www.parsehub.com/account	D:/Work/Stella/temp/2/www.parsehub.com/account	(from https://www.parsehub.com/docs/ref/api/v2/)
05:13:09	7477/7477	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2002:13:08%20GMT	https://www.parsehub.com/login?next=%2Faccount	D:/Work/Stella/temp/2/www.parsehub.com/loginec27.html	(from https://www.parsehub.com/docs/ref/api/v2/)
05:13:11	10573/10573	---MCZ	200	added ('OK')	text/html	etag:W/%22294d-w8JCMRO/UglQib1CsYQkQA%22	https://www.parsehub.com/blog/tag/freelancers/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/freelancers/index.html	(from https://www.parsehub.com/blog/)
05:13:12	9540/9540	---MCZ	200	added ('OK')	text/html	etag:W/%222544-TdwI62yt8Ub3iT3uEo0kIQ%22	https://www.parsehub.com/blog/tag/web-scraping-services/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/web-scraping-services/index.html	(from https://www.parsehub.com/blog/)
05:13:14	35775/35775	---MCZ	200	added ('OK')	text/html	etag:W/%228bbf-IMGS0N4lYfw3v7U/FrVOFQ%22	https://www.parsehub.com/blog/cost-of-living-in-and-visiting-the-best-26-startup-cities/	D:/Work/Stella/temp/2/www.parsehub.com/blog/cost-of-living-in-and-visiting-the-best-26-startup-cities/index.html	(from https://www.parsehub.com/blog/)
05:13:16	39149/39149	---MCZ	200	added ('OK')	text/html	etag:W/%2298ed-FxOMDbJvWMP5Eh5nBYDYDw%22	https://www.parsehub.com/blog/introducing-a-new-version-of-parsehub/	D:/Work/Stella/temp/2/www.parsehub.com/blog/introducing-a-new-version-of-parsehub/index.html	(from https://www.parsehub.com/blog/)
05:13:17	1537/1537	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/bar-chart.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/bar-chart.png	(from https://www.parsehub.com/partners)
05:13:17	5764/5764	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/connection.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/connection.png	(from https://www.parsehub.com/partners)
05:13:17	2574/2574	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/solution.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/solution.png	(from https://www.parsehub.com/partners)
05:13:17	3273/3273	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/parabolaio.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/parabolaio.png	(from https://www.parsehub.com/partners)
05:13:18	4745/4745	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/workato.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/workato.png	(from https://www.parsehub.com/partners)
05:13:18	6223/6223	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/stamplay.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/stamplay.png	(from https://www.parsehub.com/partners)
05:13:19	46811/46811	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/APIANT-logo.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/APIANT-logo.png	(from https://www.parsehub.com/partners)
05:13:19	8023/8023	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/blendr.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/blendr.png	(from https://www.parsehub.com/partners)
05:13:20	15259/15259	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/infolab.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/infolab.png	(from https://www.parsehub.com/partners)
05:13:21	14055/14055	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2002:13:19%20GMT	https://www.parsehub.com/privacypolicy	D:/Work/Stella/temp/2/www.parsehub.com/privacypolicy.html	(from https://www.parsehub.com/terms)
05:13:49	1095341/1095341	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/window_parsehub.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/window_parsehub.png	(from https://www.parsehub.com/web-scraping-for-developers)
05:13:59	349630/349630	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/window_api.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/window_api.png	(from https://www.parsehub.com/web-scraping-for-developers)
05:13:59	122207/122207	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2002:13:58%20GMT	https://www.parsehub.com/docs/ref/api/v2/?python	D:/Work/Stella/temp/2/www.parsehub.com/docs/ref/api/v2/index23ee.html	(from https://www.parsehub.com/web-scraping-for-developers)
05:14:23	925871/925871	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/window_app.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/window_app.png	(from https://www.parsehub.com/web-scraping-for-developers)
05:14:26	122207/122207	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2002:14:24%20GMT	https://www.parsehub.com/docs/ref/api/v2/?ruby	D:/Work/Stella/temp/2/www.parsehub.com/docs/ref/api/v2/index58e5.html	(from https://www.parsehub.com/web-scraping-for-developers)
05:14:28	122207/122207	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2002:14:26%20GMT	https://www.parsehub.com/docs/ref/api/v2/?php	D:/Work/Stella/temp/2/www.parsehub.com/docs/ref/api/v2/indexe1bf.html	(from https://www.parsehub.com/web-scraping-for-developers)
05:14:28	122207/122207	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2002:14:28%20GMT	https://www.parsehub.com/docs/ref/api/v2/?node	D:/Work/Stella/temp/2/www.parsehub.com/docs/ref/api/v2/index36c4.html	(from https://www.parsehub.com/web-scraping-for-developers)
05:14:38	383562/383562	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/datascience-banner-image.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/datascience-banner-image.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:39	122207/122207	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2002:14:38%20GMT	https://www.parsehub.com/docs/ref/api/v2/?go	D:/Work/Stella/temp/2/www.parsehub.com/docs/ref/api/v2/index34d1.html	(from https://www.parsehub.com/web-scraping-for-developers)
05:14:39	23905/23905	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/find-website-to-scrape-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/find-website-to-scrape-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:40	29505/29505	---MCZ	200	added ('OK')	text/html	etag:W/%227341-Rvx84xp5EyWfbu3B/cjE7w%22	https://www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-1/	D:/Work/Stella/temp/2/www.parsehub.com/blog/mining-tweets-for-sentiment-analysis-part-1/index.html	(from https://www.parsehub.com/web-scraping-for-developers)
05:14:42	84271/84271	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/using-parsehub-commands.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/using-parsehub-commands.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:43	34327/34327	---MCZ	200	added ('OK')	text/html	etag:W/%228617-Rx+xP9C1I5DCbpaM9buLBg%22	https://www.parsehub.com/blog/scrape-data-from-tables-convert-currencies-to-usd-automatically/	D:/Work/Stella/temp/2/www.parsehub.com/blog/scrape-data-from-tables-convert-currencies-to-usd-automatically/index.html	(from https://www.parsehub.com/web-scraping-for-developers)
05:14:44	37411/37411	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/laptop-with-data.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/laptop-with-data.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:46	55130/55130	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/research-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/research-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:46	9147/9147	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/analyse-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/analyse-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:48	46300/46300	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/visualize-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/visualize-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:50	33527/33527	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/one-comment-bubble-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/one-comment-bubble-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:50	21530/21530	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/pagination-icon-v2.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/pagination-icon-v2.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:52	41371/41371	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/search-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/search-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:55	71585/71585	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/select-text-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/select-text-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:56	56774/56774	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/viz_excel_icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/viz_excel_icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:14:58	38039/38039	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/excel-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/excel-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:15:00	52381/52381	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/text-comments-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/text-comments-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:15:02	35436/35436	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/pie-and-bar-chart-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/pie-and-bar-chart-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:15:03	15568/15568	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Mar%202019%2018:47:15%20GMT	https://www.parsehub.com/static/images/desktop-mobile-app-icon.png	D:/Work/Stella/temp/2/www.parsehub.com/static/images/desktop-mobile-app-icon.png	(from https://www.parsehub.com/web-scraping-for-data-science)
05:15:05	42910/42910	---M--	200	added ('OK')	image/png	etag:W/%22a79e-1633c108268%22	https://www.parsehub.com/blog/content/images/2016/06/dashboard1.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/dashboard1.png	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:05	11618/11618	---MCZ	200	added ('OK')	text/html	etag:W/%222d62-nlgGuXyYF6NWOrldMeYf6w%22	https://www.parsehub.com/blog/tag/product-analysis/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/product-analysis/index.html	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:12	223366/223366	---M--	200	added ('OK')	image/png	etag:W/%2236886-1633c1099d8%22	https://www.parsehub.com/blog/content/images/2016/06/scrapingcategorieseCommerce.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/scrapingcategorieseCommerce.png	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:12	11618/11618	---MCZ	200	added ('OK')	text/html	etag:W/%222d62-mcA29tCZNUTTpU7cuq+Guw%22	https://www.parsehub.com/blog/tag/pricing-analysis/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/pricing-analysis/index.html	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:48	1344735/1344735	---M--	200	added ('OK')	image/png	etag:W/%221484df-1633c108e20%22	https://www.parsehub.com/blog/content/images/2016/06/scrapingfashionretailerwithparsehub.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/scrapingfashionretailerwithparsehub.png	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:48	15547/15547	---MCZ	200	added ('OK')	text/html	etag:W/%223cbb-4Y/Sjb9rEQtP1+UjkE42Uw%22	https://www.parsehub.com/blog/tag/ecommerce/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/ecommerce/index.html	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:50	48684/48684	---M--	200	added ('OK')	image/png	etag:W/%22be2c-1633c107a98%22	https://www.parsehub.com/blog/content/images/2016/06/chart2.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/chart2.png	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:50	9825/9825	---MCZ	200	added ('OK')	text/html	etag:W/%222661-iZJkh2vJEBDXeXL4F8x4Kw%22	https://www.parsehub.com/blog/tag/venture-capital/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/venture-capital/index.html	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:51	26108/26108	---M--	200	added ('OK')	image/png	etag:W/%2265fc-1633c107e80%22	https://www.parsehub.com/blog/content/images/2016/06/dashboard3.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/dashboard3.png	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:51	9870/9870	---MCZ	200	added ('OK')	text/html	etag:W/%22268e-Yg0l6eyyEGlesFVIULIlOw%22	https://www.parsehub.com/blog/tag/competitor-analysis/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/competitor-analysis/index.html	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:52	30716/30716	---M--	200	added ('OK')	image/png	etag:W/%2277fc-1633c108e20%22	https://www.parsehub.com/blog/content/images/2016/06/chart4.png	D:/Work/Stella/temp/2/www.parsehub.com/blog/content/images/2016/06/chart4.png	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
05:15:53	9805/9805	---MCZ	200	added ('OK')	text/html	etag:W/%22264d-Bd7AZRoM7ZEs2dIHMH0DLg%22	https://www.parsehub.com/blog/tag/due-diligence/	D:/Work/Stella/temp/2/www.parsehub.com/blog/tag/due-diligence/index.html	(from https://www.parsehub.com/blog/leveraging-data-scraping-for-commercial-due-diligence/)
